"","apartment","road","address","lon","lat"
"6478","다스하우스","왕산로 294","서울특별시 동대문구 전농동 100-1",127.0524455,37.5863232
"6479","동대문 롯데캐슬 노블레스","답십리로23길 30","서울특별시 동대문구 전농동 695",127.0554405,37.5792622
"6480","리베르떼","왕산로 250","서울특별시 동대문구 전농동 597-5",127.0494445,37.5831536
"6481","샤인파크","전농로37길 35","서울특별시 동대문구 전농동 103-233",127.0514951,37.583681
"6482","효성트럼프","제기로2길 51","서울특별시 동대문구 제기동 134-73",127.0352988,37.5851608
"6483","휘경 SK뷰","휘경로 60","서울특별시 동대문구 휘경동 372",127.0636187,37.5900176
"6484","드림빌라트","대방동27길 4","서울특별시 동작구 대방동 381-3",126.9243918,37.5049192
"6485","e편한세상상도노빌리티","만양로 6","서울특별시 동작구 상도동 903",126.9377193,37.4989895
"6486","대림(36-1)","상도로 249","서울특별시 동작구 상도동 13150",126.9377193,37.4989895
"6487","숭실위드","상도로54길 18","서울특별시 동작구 상도동 472-24",126.9521031,37.4965688
"6488","장승","양녕로30길 25","서울특별시 동작구 상도동 212-99",126.9454515,37.498718
"6489","정호힐사이드","상도로49길 26","서울특별시 동작구 상도동 77-21",126.9530307,37.4992999
"6490","롯데캐슬에듀포레","서달로 123","서울특별시 동작구 흑석동 340",126.9605285,37.5094857
"6491","공덕스카이","만리재로 119","서울특별시 마포구 공덕동 4-32",126.960972,37.5506168
"6492","솔리스타","만리재로 113","서울특별시 마포구 공덕동 30-10",126.9606019,37.5502963
"6493","현대아트빌라","도화2안길 11","서울특별시 마포구 도화동 240-1",126.9489949,37.5391856
"6494","광남벨라스 2동","동교로27길 11","서울특별시 마포구 동교동 200-4",126.9225374,37.5586807
"6495","마포한강아이파크","동교로5길 23","서울특별시 마포구 망원동 458-16",126.9041498,37.5523421
"6496","스카이캐슬","월드컵로29길 14","서울특별시 마포구 망원동 476-3",126.9051909,37.5601601
"6497","기정MAY(247-112)","월드컵북로7길 26-10","서울특별시 마포구 서교동 247-112",126.9159592,37.5579808
"6498","라인성서","성미산로7안길 26","서울특별시 마포구 성산동 25-1",126.9113612,37.559418
"6499","엘지(214-70)","월드컵로30다길 23-13","서울특별시 마포구 성산동 214-70",126.9081466,37.5623031
"6500","블레스하임","만리재로 45-1","서울특별시 마포구 신공덕동 13-15",126.9557689,37.5456323
"6501","신촌숲아이파크","광성로 17","서울특별시 마포구 신수동 462",126.934558,37.5468417
"6502","광남벨라스(VALLACE)","성미산로15길 32","서울특별시 마포구 연남동 487-77",126.9175039,37.56261
"6503","마포자이3차","숭문길 98","서울특별시 마포구 염리동 45",126.9484552,37.5501419
"6504","백명TRENDYAPT","성암로7길 22","서울특별시 마포구 중동 14489",126.9048389,37.5725438
"6505","마포웨스트리버태영데시앙","서강로3길 32","서울특별시 마포구 창전동 27-19",126.9311188,37.5502935
"6506","중앙하이츠103동","와우산로30길 135","서울특별시 마포구 창전동 15585",126.9309867,37.5501124
"6507","그레이스3차","양화진길 37","서울특별시 마포구 합정동 376-5",126.9123684,37.5469669
"6508","리버아인","희우정로 16","서울특별시 마포구 합정동 396-8",126.9089073,37.5489478
"6509","합정한강아파트","포은로 34","서울특별시 마포구 합정동 474",126.9101219,37.5463089
"6510","DMC센트럴아이파크","증가로 150","서울특별시 서대문구 남가좌동 388",126.9188972,37.5743455
"6511","엠화일비동","모래내로 181","서울특별시 서대문구 남가좌동 132-29",126.92042,37.5717606
"6512","동도아카데미하우스2차","연희로26가길 33","서울특별시 서대문구 연희동 74-14",126.9368016,37.5743898
"6513","드리밍","홍제천로 204","서울특별시 서대문구 연희동 169-3",126.9354599,37.5792514
"6514","연희리젠시빌","연희로24길 12-5","서울특별시 서대문구 연희동 34060",126.9325254,37.5717975
"6515","연희파크푸르지오","홍제천로 136","서울특별시 서대문구 연희동 747",126.9325254,37.5717975
"6516","제니스APT","모래내로 376","서울특별시 서대문구 연희동 171-10",126.9376563,37.5825933
"6517","그랜드(A동)","연희로39길 32-4","서울특별시 서대문구 홍은동 265-49",126.9338787,37.5874797
"6518","넥서스빌2","모래내로17안길 38","서울특별시 서대문구 홍은동 277-69",126.9324038,37.5815863
"6519","도양라비앙(101동)","연희로37길 91","서울특별시 서대문구 홍은동 265-296",126.9344492,37.5859072
"6520","동평늘푸른","연희로37길 77-23","서울특별시 서대문구 홍은동 265-281",126.9334627,37.5860046
"6521","북한산두산위브1차",NA,"서울특별시 서대문구 홍은동 467",126.9319759,37.5871322
"6522","신원지벤스타3","명지길 72","서울특별시 서대문구 홍은동 392-11",126.9285856,37.581066
"6523","신원지벤스타7","명지길 30","서울특별시 서대문구 홍은동 394-1",126.9300479,37.5795962
"6524","홍은그린","모래내로 352-9","서울특별시 서대문구 홍은동 274-122",126.9357044,37.5808439
"6525","동일2차","통일로39길 113-16","서울특별시 서대문구 홍제동 312-237",126.9404495,37.5859486
"6526","홍제센트럴아이파크","통일로 395","서울특별시 서대문구 홍제동 473",126.9489831,37.5855112
"6527","다우탑스빌라트","서초중앙로31길 14-10","서울특별시 서초구 반포동 18295",127.0079167,37.5031833
"6528","반포 샤인힐 4차","동광로43길 4","서울특별시 서초구 반포동 82-19",127.0006777,37.4947551
"6529","반포빌라트(71-1)","동광로39길 80","서울특별시 서초구 반포동 25934",127.0079167,37.5031833
"6530","반포서래 월드메르디앙스칼라아파트 B동","반포대로39길 69","서울특별시 서초구 반포동 550-27",127.0012271,37.4973998
"6531","반포써밋","고무래로 89","서울특별시 서초구 반포동 1342",127.0079167,37.5031833
"6532","LEGARDEN THE MAIN 9 th","동광로27길 104","서울특별시 서초구 방배동 734",126.9925365,37.4967754
"6533","라온채","사평대로6길 74","서울특별시 서초구 방배동 12-36",126.9920257,37.4948978
"6534","방배삼성홈타운(102)","서초대로27길 18","서울특별시 서초구 방배동 877-6",126.9948349,37.4888171
"6535","방배아트자이","명달로9길 57","서울특별시 서초구 방배동 3278",126.9934602,37.4799348
"6536","방배힐1차","방배로34길 42","서울특별시 서초구 방배동 806-1",126.9929947,37.4928084
"6537","베로니스2차","서초대로33길 116","서울특별시 서초구 방배동 803-9",126.9943945,37.4934105
"6538","베로니스3차","방배로34길 51","서울특별시 서초구 방배동 807-11",126.9935499,37.4932285
"6539","삼환나띠르빌(1002-7)","명달로 33","서울특별시 서초구 방배동 1002-7",127.0049872,37.4809603
"6540","성지라빌레뜨B","방배로30길 83","서울특별시 서초구 방배동 845-14",126.9969196,37.4922318
"6541","정림","청두곶14길 5","서울특별시 서초구 방배동 434-3",126.9857236,37.4816687
"6542","프라하임1차","효령로21길 28","서울특별시 서초구 방배동 978-2",126.992326,37.4811323
"6543","프레스턴(1-62)","동광로27길 38","서울특별시 서초구 방배동 1-62",126.9944855,37.4955603
"6544","현대빌라트(999-2)","명달로 5-121","서울특별시 서초구 방배동 999-2",127.0051758,37.4786759
"6545","현대오페라하우스2차","동광로8길 13","서울특별시 서초구 방배동 823-14",126.9856707,37.4900967
"6546","대경벨로체","남부순환로317길 68","서울특별시 서초구 서초동 1484-7",127.0106337,37.4826738
"6547","로얄파크에이","효령로45길 11","서울특별시 서초구 서초동 1527-13",127.0084771,37.4841632
"6548","로얄하이츠","반포대로3길 45","서울특별시 서초구 서초동 1471-5",127.0098492,37.4811183
"6549","마샹스(2차)","명달로6길 20","서울특별시 서초구 서초동 1487-144",127.0066851,37.4804772
"6550","상지리츠빌(7)","명달로13길 25","서울특별시 서초구 서초동 1491-1",127.0024218,37.4833391
"6551","서초동아","효령로45길 7","서울특별시 서초구 서초동 1527-14",127.0085361,37.4839708
"6552","서초블레스","효령로47길 11","서울특별시 서초구 서초동 1532-10",127.0093664,37.4842905
"6553","서초자연인아파트(102동)","서운로9길 18","서울특별시 서초구 서초동 1344-23",127.027537,37.4871635
"6554","신구블레스벨리","명달로22길 79","서울특별시 서초구 서초동 1506-47",127.0072861,37.4878619
"6555","월드메르디앙A","서초대로64길 83","서울특별시 서초구 서초동 1634-9",127.0220348,37.4920198
"6556","월드메르디앙B","서초대로64길 93","서울특별시 서초구 서초동 1633-1",127.0222278,37.4916141
"6557","현대서초빌라트","명달로 97-10","서울특별시 서초구 서초동 1497-18",127.0036105,37.4862892
"6558","(66-3)","강남대로27길 7-14","서울특별시 서초구 양재동 24167",127.0381702,37.4731977
"6559","금일","바우뫼로41길 38-13","서울특별시 서초구 양재동 43993",127.0381702,37.4731977
"6560","동원그린","강남대로2길 72","서울특별시 서초구 양재동 362-6",127.0457398,37.468151
"6561","시그마","언남16길 2","서울특별시 서초구 양재동 302",127.0450237,37.4745851
"6562","래미안 신반포 리오센트","잠원로14길 32","서울특별시 서초구 잠원동 161",127.0143281,37.514847
"6563","신반포20","나루터로4길 60","서울특별시 서초구 잠원동 60-78",127.0117842,37.5101816
"6564","신반포26","잠원로4길 33-9","서울특별시 서초구 잠원동 22737",127.0143281,37.514847
"6565","힐스테이트 서울숲 리버","독서당로 344","서울특별시 성동구 금호동4가 1553",127.025308,37.5452268
"6566","마장동 해맑은아파트","마조로15가길 11","서울특별시 성동구 마장동 797-3",127.0409212,37.5641763
"6567","서울숲리버뷰자이","고산자로2길 65","서울특별시 성동구 행당동 380",127.0347413,37.5574629
"6568","래미안길음센터피스",NA,"서울특별시 성북구 길음동 498",127.0273076,37.6103836
"6569","한신플러스A","동소문로13길 47","서울특별시 성북구 동소문동4가 280",127.0111572,37.5932965
"6570","래미안 아트리치","돌곶이로8길 22","서울특별시 성북구 석관동 410",127.0609186,37.6084827
"6571","스타팰리스","성북로9길 11","서울특별시 성북구 성북동1가 115-5",127.003105,37.5905797
"6572","동아쉐르빌","64","서울특별시 성북구 안암동3가 28946",127.0230184,37.5833152
"6573","래미안장위퍼스트하이","한천로 713","서울특별시 성북구 장위동 173-114",127.0523193,37.6191253
"6574","래미안포레카운티",NA,"서울특별시 성북구 장위동 144-24",127.0527313,37.617987
"6575","석계역 한일노벨리아시티","화랑로 299","서울특별시 성북구 장위동 44045",127.0507954,37.6156087
"6576","롯데캐슬골든힐스","서경로 37-7","서울특별시 성북구 정릉동 1053",127.0002306,37.6144929
"6577","동부썬빌","중대로 101","서울특별시 송파구 가락동 36312",127.1157128,37.4952783
"6578","로즈힐파크(B동)","송이로26길 16-7","서울특별시 송파구 가락동 111-12",127.1229341,37.4922515
"6579","우민 - 늘푸른아파트","문정로 167","서울특별시 송파구 가락동 177-8",127.1375364,37.4941458
"6580","헬리오시티","송파대로 345","서울특별시 송파구 가락동 479",127.1066825,37.4976866
"6581","올림픽타워1","위례성대로 112","서울특별시 송파구 방이동 182",127.1239227,37.5129426
"6582","주함위너스Ⅰ","백제고분로50길 22","서울특별시 송파구 방이동 154-21",127.1171714,37.5133789
"6583","한성 나이스빌","마천로 16","서울특별시 송파구 방이동 212-3",127.1225924,37.5097583
"6584","해태그린피아빌라트","위례성대로 38","서울특별시 송파구 방이동 180-8",127.1164819,37.5156426
"6585","동원아이파크","삼전로4길 4-12","서울특별시 송파구 삼전동 38-26",127.0864136,37.5017205
"6586","K.L.C","가락로5길 4-26","서울특별시 송파구 석촌동 251-16",127.1036717,37.5002651
"6587","밀란체1","가락로3길 3-24","서울특별시 송파구 석촌동 227-12",127.0990934,37.4990535
"6588","리오파크빌","중대로29길 3","서울특별시 송파구 오금동 17958",127.1278734,37.5029895
"6589","송파두산위브","성내천로 103","서울특별시 송파구 오금동 135",127.1410565,37.5004933
"6590","송파레미니스2단지","동남로 341","서울특별시 송파구 오금동 617",127.1278734,37.5029895
"6591","잠실 올림픽공원아이파크",NA,"서울특별시 송파구 풍납동 514",127.1134887,37.5327384
"6592","동도(729-5)","목동중앙남로9길 25","서울특별시 양천구 목동 729-5",126.8650485,37.5377968
"6593","목동롯데캐슬마에스트로",NA,"서울특별시 양천구 목동 965",126.8735297,37.5370192
"6594","목동벨로스주상복합","등촌로 204","서울특별시 양천구 목동 614-8",126.8635188,37.5477736
"6595","NEW SK 아파트","가로공원로61길 20","서울특별시 양천구 신월동 16438",126.8365553,37.519981
